"Keywords","Average Searches","Competition","KD","Tag Occurrences"
"bouquet embroidery",2,12471,"100","1"
"dino embroidery",1,5330,"100","1"
"moth embroidery",2,3256,"100","1"
"embroidery dogs",3,7240,"100","1"
"alphabet embroidery",3,36489,"100","1"
"iris embroidery",1,2122,"100","1"
"rabbit embroidery",3,20105,"100","1"
"embroidery pes files",88,105516,"100","1"
"dst embroidery file",47,72136,"100","2"
"hand embroidery kit",8,65817,"100","1"
"pes embroidery file",6,132542,"100","2"
"folk art embroidery",6,11224,"100","1"
"embroidery hoop art",5,58544,"100","1"
"bat embroidery file",4,2360,"100","1"
"hand embroidery pdf",3,56197,"100","13"
"hot dog embroidery",3,571,"100","1"
"embroidery for boys",3,35747,"100","1"
"new baby embroidery",2,10255,"100","1"
"hand embroidery card",1,3528,"100","2"
"diy embroidery art",1,40186,"100","1"
"baby feet embroidery",1,1126,"100","1"
"pit bull embroidery",1,263,"100","1"
"t shirts embroidery",1,59345,"100","1"
"ear tag embroidery",1,107,"100","1"
"mug rug embroidery",1,5325,"100","1"
"embroidery for kids",1,331022,"100","1"
"christmas",41113,12791009,"100","1"
"fall decor",21523,1113239,"86","1"
"digital download",16843,8592990,"100","7"
"baby",15597,5051070,"100","2"
"ornament",15603,2530778,"100","1"
"halloween decor",14033,1317768,"99","2"
"disney",13707,1404780,"100","2"
"lord of the rings",11469,32651,"23","2"
"mothers day",11122,2459669,"100","1"
"christmas ornament",9166,2050300,"100","2"
"horse",8972,536075,"89","1"
"monogram",8646,740286,"97","1"
"mushroom",7943,300880,"79","1"
"patch",7922,595399,"94","1"
"baby shower",7242,2172714,"100","2"
"birthday card",7216,1055605,"100","1"
"flowers",7105,4805134,"100","1"
"christmas gift",6008,7614738,"100","1"
"digital downloads",5783,8580644,"100","3"
"embroidered shirt",4978,287771,"88","2"
"ocean",4723,995630,"100","1"
"tshirt design",4673,1214282,"100","3"
"cottagecore",4713,797998,"100","1"
"fairy",4379,477263,"100","1"
"orange",4195,3061211,"100","1"
"best friend gift",4148,430257,"100","1"
"friendship bracelet",3947,205442,"86","1"
"nursery decor",3885,1692411,"100","1"
"4th of july",3893,392128,"100","1"
"cowboy",3755,703121,"100","1"
"font",3703,263762,"93","1"
"greeting card",3567,1070115,"100","1"
"western",3308,1058593,"100","1"
"gift card",3327,2065553,"100","1"
"birthday cards",3107,1055609,"100","1"
"alphabet",2687,297645,"100","1"
"witchy",2677,535754,"100","1"
"diy",2378,2285747,"100","2"
"towel",2358,455527,"100","1"
"mouse",2251,680521,"100","2"
"christmas tree",2203,1676678,"100","2"
"national park",2208,201574,"98","1"
"disneyland",1959,529213,"100","2"
"woodland",1963,470520,"100","1"
"nature",1868,2033086,"100","1"
"nursery art",1827,1347944,"100","1"
"craft",1782,16637105,"100","1"
"nursery wall decor",1771,1350319,"100","1"
"william morris",1757,49636,"73","1"
"self care",1716,332646,"100","2"
"goldendoodle",1688,23669,"57","1"
"design",1660,9503438,"100","1"
"cowboy hat",1377,91822,"91","1"
"bison",1281,29313,"68","1"
"buffalo",1195,202576,"100","1"
"stick and stitch",1166,9591,"46","6"
"peel and stick",1098,120615,"100","1"
"mug rug",1050,26429,"70","1"
"minnie",977,379647,"100","2"
"friendship",974,1487165,"100","1"
"iris",956,51300,"86","1"
"flower bouquet",920,212862,"100","1"
"easter bunny",852,361165,"100","1"
"challah cover",850,1266,"9","1"
"mickey",792,636510,"100","2"
"handmade gifts",776,2462603,"100","1"
"halloween gift",785,1612284,"100","1"
"diy craft",734,1499330,"100","1"
"rustic",727,1844648,"100","1"
"horseshoe",698,44701,"90","2"
"embossed",650,175506,"100","1"
"herbs",633,153518,"100","1"
"trendy sweatshirt",636,323538,"100","1"
"christian gift",632,873608,"100","1"
"woodland animals",583,220041,"100","1"
"farmhouse",581,1870343,"100","1"
"sailing",577,61902,"100","1"
"instant download",440,3673189,"100","11"
"plant lover",477,209975,"100","1"
"middle earth map",417,1012,"19","1"
"applique designs",412,47009,"100","1"
"labradoodle",375,14789,"80","1"
"william morris art",394,31747,"95","1"
"christmas craft",312,1914161,"100","2"
"halloween craft",306,838692,"100","1"
"christmas bundle",298,259140,"100","1"
"yellowstone",266,30877,"100","1"
"cute bunny",239,153600,"100","1"
"iron on transfer",226,216304,"100","2"
"digital file",202,3668248,"100","2"
"christmas bells",228,92406,"100","1"
"citrus",217,96822,"100","1"
"cicada",222,6772,"74","1"
"fantasy map",227,8132,"78","1"
"fall crafts",205,538626,"100","1"
"pet lover gift",193,669754,"100","1"
"english setter",205,2431,"54","1"
"hibiscus flower",195,39139,"100","1"
"christmas gift card",162,372636,"100","1"
"embroidered art",157,86544,"100","1"
"blue print",104,1529052,"100","1"
"dragonfly art",104,31022,"100","1"
"wild west",124,65771,"100","1"
"labrador retriever",104,38145,"100","1"
"digital design",120,4186032,"100","1"
"floral wreath",143,161870,"100","1"
"pdf download",71,1294194,"100","2"
"handmade card",103,269051,"100","1"
"embroider",91,1267357,"100","1"
"redwork patterns",93,7203,"94","1"
"custom gift tag",103,239972,"100","1"
"forest animals",25,185878,"100","1"
"cute fox",43,43270,"100","1"
"heart applique",47,27092,"100","1"
"new born baby",55,21750,"100","1"
"tolkien map",28,914,"76","1"
"birthday gift card",47,426514,"100","1"
"halloween pumpkin",38,1074677,"100","1"
"thanksgiving pumpkin",35,385319,"100","1"
"cute halloween decor",33,343246,"100","1"
"corner",50,105529,"100","1"
"gift idea",38,2692818,"100","1"
"dog design",28,233778,"100","1"
"bordado",37,6758,"100","1"
"floral bunny",37,55935,"100","1"
"hoop art",2,89081,"100","4"
"applique design",10,174115,"100","3"
"instructions",2,177686,"100","2"
"forest animal",2,186896,"100","2"
"clean girl",17,13625,"100","2"
"broderie",1,8085,"100","2"
"flower design",3,670313,"100","2"
"moth patterns",1,6265,"100","2"
"diy christmas card",1,71608,"100","1"
"stick n stitch",5,593,"100","1"
"sewing craft",9,4411514,"100","1"
"ballet shoes",15,13286,"100","1"
"ballerina gift",7,42441,"100","1"
"ballet dancer",13,72273,"100","1"
"pdf file",8,425470,"100","1"
"fairy tale craft",1,20145,"100","1"
"magical creatures",2,17910,"100","1"
"holiday craft",3,808237,"100","1"
"baby fox",6,38440,"100","1"
"floral fox",1,12348,"100","1"
"design bundle",18,515685,"100","1"
"diy christmas decor",3,115014,"100","1"
"birthday card diy",1,60011,"100","1"
"diy birthday card",2,73762,"100","1"
"diy birthday gift",1,129897,"100","1"
"thread painting",3,3023,"100","1"
"unusual",6,77116,"100","1"
"eco",3,589536,"100","1"
"mountain landscape",9,218839,"100","1"
"sleeping fawn",1,375,"100","1"
"baby deer",3,46242,"100","1"
"difficult",1,11831,"100","1"
"southwest",13,175078,"100","1"
"cowboy boot stitch",1,1315,"100","1"
"fungi",18,39069,"100","1"
"sport applique",1,4142,"100","1"
"baseball applique",7,6668,"100","1"
"baby footprint",10,24903,"100","1"
"digital map",7,156288,"100","1"
"dog pes",1,5156,"100","1"
"machine emb designs",1,5967,"100","1"
"pes design",1,107312,"100","1"
"christmas card pdf",1,45351,"100","1"
"digital download pdf",4,747162,"100","1"
"chicken pes file",2,421,"100","1"
"embroidered card",3,12974,"100","1"
"hand stitched card",1,3916,"100","1"
"mystery snail",13,248,"64","1"
"garden snail",3,6185,"100","1"
"snail gift",3,17599,"100","1"
"mini snail",1,1688,"100","1"
"modern judaica",6,5545,"100","1"
"shabbat decor",3,4440,"100","1"
"jewish wedding",8,14705,"100","1"
"shabbat gift",3,5509,"100","1"
"hand drawn",15,396192,"100","1"
"skincare makeup",1,5812,"100","1"
"cute hedgehog",2,17522,"100","1"
"folk christmas",2,49424,"100","1"
"mushroom house",8,11467,"100","1"
"fairy cottage",2,"-","","1"
"hobbit patterns",1,"-","","1"
"fantasy patterns",3,53616,"100","1"
"redwork",2,8595,"100","1"
"holding hands",1,20277,"100","1"
"pdf digital download",3,727352,"100","1"
"christmas corner",3,8700,"100","1"
"christmas greenery",3,22255,"100","1"
"circus design",1,4119,"100","1"
"christmas season",1,608900,"100","1"
"ballet girl",2,37403,"100","1"
"border",8,201829,"100","1"
"floral border",20,49972,"100","1"
"personalized label",3,218067,"100","1"
"customized label",1,254098,"100","1"
"christmas label",3,217395,"100","1"
"in the hoop mug rug",9,1729,"100","1"
"halloween mug rug",2,1718,"100","1"
"ghost mug rug",1,208,"100","1"
"pumpkin mug rug",1,737,"100","1"
"mini tree",7,44052,"100","1"
"god is love",4,73694,"100","1"
"bible verse decor",6,254864,"100","1"
"peony patterns",1,8322,"100","1"
"halloween theme",2,158265,"100","1"
"mushroom ghost",3,4634,"100","1"
"floral ghost",3,60196,"100","1"
"halloween bat",17,156775,"100","1"
"stickdatei",2,5114,"100","1"
"floral heart",2,94489,"100","1"
"wedding embroider",1,67068,"100","1"
"plant lady",5,42923,"100","1"
"in the hoop",10,469115,"100","1"
"travel organizer",5,54394,"100","1"
"customizable pouch",1,1507,"100","1"
"sail boat",7,16676,"100","1"
"cute dinosaur",5,50294,"100","1"
"cottagecore moth",1,14081,"100","1"
"dog designs",3,51226,"100","1"
"dog patterns",4,124057,"100","1"
"hand embroidered art",2,15053,"100","1"
"stickerei",1,1787,"100","1"
"floral alphabet",8,20372,"100","1"
"alphabet design",1,47003,"100","1"
"iris flower",8,20526,"100","1"
"spring rabbit",1,96088,"100","1"
"carrot",17,51876,"100","1"
"tropical bird art",5,36284,"100","1"
"island floral",1,9823,"100","1"
"pink flamingo",7,48847,"100","1"
